id,hospital_name,state,district,pincode,latitude,longitude,geographic_status,reason
f580a380-e6df-4783-a0d3-11b9545df435,Hattarki Hospital and Trauma Center,Madhya Pradesh,Indore,452001,16.2008538,74.35983,STATE_MISMATCH,"Declared state ""Madhya Pradesh"" does not contain coordinates (16.2008538, 74.35983). Coordinates locate in/near ""Karnataka""."
7aa43e2d-b10a-444f-8201-a1a15f78c5da,Triveni Hospital,Madhya Pradesh,Indore,452001,19.1804788,72.951224,STATE_MISMATCH,"Declared state ""Madhya Pradesh"" does not contain coordinates (19.1804788, 72.951224). Coordinates locate in/near ""Maharashtra""."
d02a6c37-1388-47ae-8a48-bf34aa2ed711,Vishesh Diagnostics Pvt Ltd,Madhya Pradesh,Indore,452001,26.2817674,73.0063026,STATE_MISMATCH,"Declared state ""Madhya Pradesh"" does not contain coordinates (26.2817674, 73.0063026). Coordinates locate in/near ""Rajasthan""."
b3b166f9-3889-4848-af0e-c074a721a53a,Banthia Hospital,Madhya Pradesh,Indore,452005,22.2972443,70.7755738,STATE_MISMATCH,"Declared state ""Madhya Pradesh"" does not contain coordinates (22.2972443, 70.7755738). Coordinates locate in/near ""Gujarat""."
d01adc3b-5525-47cb-b69d-d1acefe00c43,Shashi Nursing Home,Madhya Pradesh,Indore,452014,28.6100931,77.3456487,STATE_MISMATCH,"Declared state ""Madhya Pradesh"" does not contain coordinates (28.6100931, 77.3456487). Coordinates locate in/near ""Haryana""."
1067478f-55e4-4b2d-ab27-a3d7187009fb,Sule Nursing Home,Madhya Pradesh,Jabalpur,482001,26.3143711,84.0295707,STATE_MISMATCH,"Declared state ""Madhya Pradesh"" does not contain coordinates (26.3143711, 84.0295707). Coordinates locate in/near ""Bihar""."
52a2270c-3d03-496d-8715-67cde045805f,Sanjeevan Hospital and Research Centre,Madhya Pradesh,Jabalpur,482004,29.3947643,79.1264997,STATE_MISMATCH,"Declared state ""Madhya Pradesh"" does not contain coordinates (29.3947643, 79.1264997). Coordinates locate in/near ""Uttar Pradesh""."
8fb69483-892f-4eb2-8cbb-585850dfccff,District Hospital,Madhya Pradesh,Morena,476001,25.6299127,85.0455609,STATE_MISMATCH,"Declared state ""Madhya Pradesh"" does not contain coordinates (25.6299127, 85.0455609). Coordinates locate in/near ""Bihar""."
8900a161-6fc2-40e6-8bfa-d5dd654ec9d4,Arogya Hospital,Madhya Pradesh,Raisen,464551,25.5474246,85.1411006,STATE_MISMATCH,"Declared state ""Madhya Pradesh"" does not contain coordinates (25.5474246, 85.1411006). Coordinates locate in/near ""Bihar""."
6f4dfdae-40d4-4699-b003-72ad370393df,Sewa Sadan Hospital,Madhya Pradesh,Seoni,480886,15.6204361,77.2851136,STATE_MISMATCH,"Declared state ""Madhya Pradesh"" does not contain coordinates (15.6204361, 77.2851136). Coordinates locate in/near ""Andhra Pradesh""."
4275d2ee-101f-4dc3-a0a6-a025a3c513be,Bhargava Heart Hospital and Intensive Care Unit,Madhya Pradesh,Ujjain,456010,16.8922136,74.5880598,STATE_MISMATCH,"Declared state ""Madhya Pradesh"" does not contain coordinates (16.8922136, 74.5880598). Coordinates locate in/near ""Karnataka""."
c194aa1e-578a-4aca-9b33-4cedc33a5492,Hole Hospital and Maternity Home,Maharashtra,Ahmednagar,414001,28.384764,77.303723,STATE_MISMATCH,"Declared state ""Maharashtra"" does not contain coordinates (28.384764, 77.303723). Coordinates locate in/near ""Haryana""."
8d2a64f1-7e25-4028-b87e-e2a556596e91,Kalyani Nursing Home,Maharashtra,Ahmednagar,414001,28.6139391,77.2090212,STATE_MISMATCH,"Declared state ""Maharashtra"" does not contain coordinates (28.6139391, 77.2090212). Coordinates locate in/near ""Haryana""."
79fd4b07-1855-4c62-b761-5fe99a3733cc,Patil Hospital,Maharashtra,Ahmednagar,414001,25.6069818,85.1172262,STATE_MISMATCH,"Declared state ""Maharashtra"" does not contain coordinates (25.6069818, 85.1172262). Coordinates locate in/near ""Bihar""."
d7bf87b9-6cff-4418-b2b6-0ce10e63ccfc,Satalkar Hospital,Maharashtra,Ahmednagar,414002,28.6139391,77.2090212,STATE_MISMATCH,"Declared state ""Maharashtra"" does not contain coordinates (28.6139391, 77.2090212). Coordinates locate in/near ""Haryana""."
2694f14a-ba0b-4ae1-b134-c71d09988b7a,Gajanan Hospital,Maharashtra,Akola,444001,12.9855865,80.1938203,STATE_MISMATCH,"Declared state ""Maharashtra"" does not contain coordinates (12.9855865, 80.1938203). Coordinates locate in/near ""Andhra Pradesh""."
5794777f-1add-423a-9a5d-52d1b3c547d5,Virwani Hospital,Maharashtra,Akola,444001,23.1626622,79.9715505,STATE_MISMATCH,"Declared state ""Maharashtra"" does not contain coordinates (23.1626622, 79.9715505). Coordinates locate in/near ""Madhya Pradesh""."
190608a9-e857-48cd-8ab7-f40a5058d4b3,Ajinkya Nursing Home,Maharashtra,Amravati,444601,30.3436005,78.043795,STATE_MISMATCH,"Declared state ""Maharashtra"" does not contain coordinates (30.3436005, 78.043795). Coordinates locate in/near ""Himachal Pradesh""."
8b2610fe-070d-41a3-82c1-f375d2bf8adb,Sanjeevan Hospital,Maharashtra,Amravati,444601,22.3145767,73.1457496,STATE_MISMATCH,"Declared state ""Maharashtra"" does not contain coordinates (22.3145767, 73.1457496). Coordinates locate in/near ""Gujarat""."
616af062-8a30-41bf-aa06-5405982cf980,Yash Netralaya and Child Hospital,Maharashtra,Amravati,444601,30.3436005,78.043795,STATE_MISMATCH,"Declared state ""Maharashtra"" does not contain coordinates (30.3436005, 78.043795). Coordinates locate in/near ""Himachal Pradesh""."
c6f0a684-ccc7-4970-82c8-ada31d12f3e0,Navjeevan Hospital - Amravati,Maharashtra,Amravati,444602,23.2456892,69.6777796,STATE_MISMATCH,"Declared state ""Maharashtra"" does not contain coordinates (23.2456892, 69.6777796). Coordinates locate in/near ""Gujarat""."
ac81a48b-e638-409b-961b-3fe8f3c2d5d9,Vyawahare Netralaya - Amravati,Maharashtra,Amravati,444603,11.7745244,79.3051192,STATE_MISMATCH,"Declared state ""Maharashtra"" does not contain coordinates (11.7745244, 79.3051192). Coordinates locate in/near ""Tamil Nadu""."
2368c0f1-859d-4ca4-84b2-115ffe2c074e,Dr.Khedkar Hospital,Maharashtra,Beed,431122,15.2326136,75.2726975,STATE_MISMATCH,"Declared state ""Maharashtra"" does not contain coordinates (15.2326136, 75.2726975). Coordinates locate in/near ""Karnataka""."
935d05e0-28aa-4891-a7f0-a640a850201a,Sanjeevani Multi Speciality(Sms) Hospital,Maharashtra,Beed,431122,26.7057476,88.4350699,STATE_MISMATCH,"Declared state ""Maharashtra"" does not contain coordinates (26.7057476, 88.4350699). Coordinates locate in/near ""West Bengal""."
5d81505d-b33d-4c6b-accb-1fbb04ddd63f,Gulwade Ent Maternity Hospital,Maharashtra,Chandrapur,442401,24.0678159,82.6316691,STATE_MISMATCH,"Declared state ""Maharashtra"" does not contain coordinates (24.0678159, 82.6316691). Coordinates locate in/near ""Chhattisgarh""."
25b904f8-dc63-4629-8595-f37f270ae4c3,Shri Vyankatesh Hospital and Research Center,Maharashtra,Chandrapur,442401,29.3947643,79.1264997,STATE_MISMATCH,"Declared state ""Maharashtra"" does not contain coordinates (29.3947643, 79.1264997). Coordinates locate in/near ""Uttar Pradesh""."
b4e0c341-2a62-4d54-9d61-b70d01fa7335,Wasnik Hospital,Maharashtra,Chandrapur,442401,29.3947643,79.1264997,STATE_MISMATCH,"Declared state ""Maharashtra"" does not contain coordinates (29.3947643, 79.1264997). Coordinates locate in/near ""Uttar Pradesh""."
97122247-d6f6-42a5-ad00-c5a173181ed3,Changuna Netralaya,Maharashtra,Chandrapur,442402,12.9775613,77.5904455,STATE_MISMATCH,"Declared state ""Maharashtra"" does not contain coordinates (12.9775613, 77.5904455). Coordinates locate in/near ""Andhra Pradesh""."
6743f989-3d32-4f15-80b9-715dbea853cf,Joshi Hospital,Maharashtra,Jalna,431204,23.8262383,79.4401512,STATE_MISMATCH,"Declared state ""Maharashtra"" does not contain coordinates (23.8262383, 79.4401512). Coordinates locate in/near ""Madhya Pradesh""."
3e6ceeb8-5a7f-4422-81a6-2e3657cffc7c,Orthopaedic Centre and Nursing Home,Maharashtra,Kolhapur,416012,23.2551197,87.8533437,STATE_MISMATCH,"Declared state ""Maharashtra"" does not contain coordinates (23.2551197, 87.8533437). Coordinates locate in/near ""Jharkhand""."
d92daa47-10b1-45f0-80b9-6963b7e5bd9c,Madhav Hospital,Maharashtra,Kolhapur,416216,26.5062289,73.5164644,STATE_MISMATCH,"Declared state ""Maharashtra"" does not contain coordinates (26.5062289, 73.5164644). Coordinates locate in/near ""Rajasthan""."
b453acc0-17fb-4ad0-8453-d36eb38e5bf1,Dr. Maindarkar Paed. Hospital,Maharashtra,Latur,413512,26.896061,75.776732,STATE_MISMATCH,"Declared state ""Maharashtra"" does not contain coordinates (26.896061, 75.776732). Coordinates locate in/near ""Madhya Pradesh""."
b33eda74-bc61-442d-9aae-6aedae842286,Pooja Clinic,Maharashtra,Latur,413521,26.5587354,78.7872876,STATE_MISMATCH,"Declared state ""Maharashtra"" does not contain coordinates (26.5587354, 78.7872876). Coordinates locate in/near ""Madhya Pradesh""."
85fadc85-8bdc-4b57-a4b8-deff946e2498,Sonkusare Clinic,Maharashtra,Mumbai,400001,22.5023688,88.4032524,STATE_MISMATCH,"Declared state ""Maharashtra"" does not contain coordinates (22.5023688, 88.4032524). Coordinates locate in/near ""West Bengal""."
756ced20-bb87-4efb-b2ba-bc59e9a8db8f,Shri Siddhi Vinayak Orthopaedic Hospital,Maharashtra,Mumbai,400065,24.5446027,73.6956989,STATE_MISMATCH,"Declared state ""Maharashtra"" does not contain coordinates (24.5446027, 73.6956989). Coordinates locate in/near ""Gujarat""."
1dc073f2-fd21-4eb1-a37e-2ddbbd1168f5,Kirti Nursing Home,Maharashtra,Mumbai,400067,30.7346267,79.0668943,STATE_MISMATCH,"Declared state ""Maharashtra"" does not contain coordinates (30.7346267, 79.0668943). Coordinates locate in/near ""Uttarakhand""."
996c856f-f44e-4439-b926-a16272bcc455,Dr (Mrs) Shubha S Rao,Maharashtra,Mumbai,400071,28.6960904,77.0764585,STATE_MISMATCH,"Declared state ""Maharashtra"" does not contain coordinates (28.6960904, 77.0764585). Coordinates locate in/near ""Haryana""."
3635bf9a-c6c5-441d-ba4a-1ae6789e2b6c,Saraswati Eye Hospital,Maharashtra,Mumbai,400077,22.3017014,73.2066838,STATE_MISMATCH,"Declared state ""Maharashtra"" does not contain coordinates (22.3017014, 73.2066838). Coordinates locate in/near ""Gujarat""."
9d9d2c4e-f3dc-4cde-9a3a-cb21d20370d7,Sai Swayam MatandNur Home,Maharashtra,Mumbai,400097,25.1240603,85.4594749,STATE_MISMATCH,"Declared state ""Maharashtra"" does not contain coordinates (25.1240603, 85.4594749). Coordinates locate in/near ""Bihar""."
dfc49278-8206-4f35-a2a8-98a7b68e5d0f,Kapadia Multispeciality Hospital,Maharashtra,Mumbai,400062,32.2396325,77.1887145,STATE_MISMATCH,"Declared state ""Maharashtra"" does not contain coordinates (32.2396325, 77.1887145). Coordinates locate in/near ""Himachal Pradesh""."
1c3f70f5-0722-418c-bc15-6eed14cd7fe0,Dr Syam K Babhulkar,Maharashtra,Nagpur,440010,9.9447991,78.148459,STATE_MISMATCH,"Declared state ""Maharashtra"" does not contain coordinates (9.9447991, 78.148459). Coordinates locate in/near ""Tamil Nadu""."
69fcdc77-d329-455a-9489-7d93cedf648d,Oke Eye Hospital,Maharashtra,Nagpur,440010,26.8657486,75.8013086,STATE_MISMATCH,"Declared state ""Maharashtra"" does not contain coordinates (26.8657486, 75.8013086). Coordinates locate in/near ""Madhya Pradesh""."
63977afd-caa6-417c-8728-1e569a2c35a5,Asha Hospital (Asha Institute Of Medical Sciences and Research Centre),Maharashtra,Nagpur,441001,29.0088973,77.7065754,STATE_MISMATCH,"Declared state ""Maharashtra"" does not contain coordinates (29.0088973, 77.7065754). Coordinates locate in/near ""Rajasthan""."
eca5cd3d-77f3-43ff-a2ab-1057ea57d24c,Shivam Eye Hospital,Maharashtra,Nashik,422002,30.0869281,78.2676116,STATE_MISMATCH,"Declared state ""Maharashtra"" does not contain coordinates (30.0869281, 78.2676116). Coordinates locate in/near ""Rajasthan""."
a903b403-a596-47bd-934c-526eed9b5795,Dwarkadhish Multispeciality Hospital,Maharashtra,Nashik,422011,22.2441975,68.9684562,STATE_MISMATCH,"Declared state ""Maharashtra"" does not contain coordinates (22.2441975, 68.9684562). Coordinates locate in/near ""Gujarat""."
26ce70f4-285f-4151-928f-0c3f0659bfd8,Criticare Hospital For Children,Maharashtra,Nashik,422101,28.6101555,77.1144458,STATE_MISMATCH,"Declared state ""Maharashtra"" does not contain coordinates (28.6101555, 77.1144458). Coordinates locate in/near ""Haryana""."
78bee61a-593a-444f-ae1c-869d9b47bb76,Yadav Nursing and Maternity Home - Tuljapur,Maharashtra,Osmanabad,413601,9.9158723,78.1110476,STATE_MISMATCH,"Declared state ""Maharashtra"" does not contain coordinates (9.9158723, 78.1110476). Coordinates locate in/near ""Tamil Nadu""."
3aafe545-83fc-4653-a8ec-5f2468d95bd5,Ashirwad Hospital,Maharashtra,Pune,410401,12.9551113,77.5913344,STATE_MISMATCH,"Declared state ""Maharashtra"" does not contain coordinates (12.9551113, 77.5913344). Coordinates locate in/near ""Andhra Pradesh""."
dea85822-41d4-4371-82da-fd2ba37bf0bd,Usha Nursing Home,Maharashtra,Pune,411001,22.4821388,88.3380091,STATE_MISMATCH,"Declared state ""Maharashtra"" does not contain coordinates (22.4821388, 88.3380091). Coordinates locate in/near ""West Bengal""."
794976da-9812-44c9-84ce-c681a9dc14fa,K. K. Hospital - Pune,Maharashtra,Pune,411014,22.8647723,88.36326,STATE_MISMATCH,"Declared state ""Maharashtra"" does not contain coordinates (22.8647723, 88.36326). Coordinates locate in/near ""West Bengal""."
ccdb9f5d-5d4c-4e82-a9c4-c4de620f7197,Matruchhaya Hospital,Maharashtra,Pune,412210,16.9529766,82.2471715,STATE_MISMATCH,"Declared state ""Maharashtra"" does not contain coordinates (16.9529766, 82.2471715). Coordinates locate in/near ""Andhra Pradesh""."
c74f0ae8-71d3-4cc3-b99d-8646599afc64,Dr S N Tiwary,Maharashtra,Raigarh,402201,21.8974003,83.3949632,STATE_MISMATCH,"Declared state ""Maharashtra"" does not contain coordinates (21.8974003, 83.3949632). Coordinates locate in/near ""Chhattisgarh""."
4850ae1a-63b0-432b-9c4c-98ac043693a8,Ranade Accident Hospital,Maharashtra,Raigarh,402301,13.6287557,79.4191795,STATE_MISMATCH,"Declared state ""Maharashtra"" does not contain coordinates (13.6287557, 79.4191795). Coordinates locate in/near ""Andhra Pradesh""."
33ee63f0-edcc-43a3-94fc-9d2919378b83,Dharamsi Hospital,Maharashtra,Sangli,416416,12.9851721,77.6037023,STATE_MISMATCH,"Declared state ""Maharashtra"" does not contain coordinates (12.9851721, 77.6037023). Coordinates locate in/near ""Andhra Pradesh""."
bb8f1e16-1540-445e-9ed2-1b7377415f46,Shintre Hospital,Maharashtra,Sangli,416416,24.459535,74.8748312,STATE_MISMATCH,"Declared state ""Maharashtra"" does not contain coordinates (24.459535, 74.8748312). Coordinates locate in/near ""Madhya Pradesh""."
01e3d1b0-64fe-4e72-ac87-692cbd9e0d49,Mhaskar Hospital,Maharashtra,Sindhudurg,416602,25.0386818,73.9055594,STATE_MISMATCH,"Declared state ""Maharashtra"" does not contain coordinates (25.0386818, 73.9055594). Coordinates locate in/near ""Rajasthan""."
602c457c-e5f3-430b-914f-16423b40f376,Lotus Hospital,Maharashtra,Solapur,413001,28.6270562,77.1100426,STATE_MISMATCH,"Declared state ""Maharashtra"" does not contain coordinates (28.6270562, 77.1100426). Coordinates locate in/near ""Haryana""."
6ca577f4-59b1-4c48-bcba-9372a683dd5f,Sanjeevan Nursing Home,Maharashtra,Solapur,413001,27.960742,80.6976478,STATE_MISMATCH,"Declared state ""Maharashtra"" does not contain coordinates (27.960742, 80.6976478). Coordinates locate in/near ""Uttar Pradesh""."
8f51d358-debe-46f1-b1eb-4f2831782552,Suyash Hospital and Maternity Home,Maharashtra,Solapur,413209,30.9669269,77.1116156,STATE_MISMATCH,"Declared state ""Maharashtra"" does not contain coordinates (30.9669269, 77.1116156). Coordinates locate in/near ""Himachal Pradesh""."
890b4a03-9491-406c-b62e-7ba0385662d3,Siddheshwar Hospital,Maharashtra,Solapur,413301,22.3071588,73.1812187,STATE_MISMATCH,"Declared state ""Maharashtra"" does not contain coordinates (22.3071588, 73.1812187). Coordinates locate in/near ""Gujarat""."
cb97a9a1-7560-4dbf-8992-ddba1796f878,Sri Ram Hospital,Maharashtra,Solapur,413401,13.0040167,77.6877765,STATE_MISMATCH,"Declared state ""Maharashtra"" does not contain coordinates (13.0040167, 77.6877765). Coordinates locate in/near ""Andhra Pradesh""."
41977272-88a7-4e52-86ab-47408790c8ed,Yadav Hospital,Maharashtra,Solapur,413401,21.4869337,86.9246005,STATE_MISMATCH,"Declared state ""Maharashtra"" does not contain coordinates (21.4869337, 86.9246005). Coordinates locate in/near ""Odisha""."
74aa62fb-374a-4216-bbef-49a0a0f470d5,Bilal Hospital I.C.U,Maharashtra,Thane,400612,31.1048145,77.1734033,STATE_MISMATCH,"Declared state ""Maharashtra"" does not contain coordinates (31.1048145, 77.1734033). Coordinates locate in/near ""Himachal Pradesh""."
32ac7488-5427-4e3c-9bbc-1a694d9bb104,Anurag Nursing Home;,Maharashtra,Thane,400706,15.5049283,73.7919103,STATE_MISMATCH,"Declared state ""Maharashtra"" does not contain coordinates (15.5049283, 73.7919103). Coordinates locate in/near ""Goa""."
4af892de-dd34-44f5-8a53-d0ff74656e5e,Chaitanya Child Care Centre,Maharashtra,Thane,400706,15.5049283,73.7919103,STATE_MISMATCH,"Declared state ""Maharashtra"" does not contain coordinates (15.5049283, 73.7919103). Coordinates locate in/near ""Goa""."
e2a5346f-0c5e-4640-9067-a4df98a2a9d9,Sanjivani Hospital and Iccu,Maharashtra,Thane,400706,15.5049283,73.7919103,STATE_MISMATCH,"Declared state ""Maharashtra"" does not contain coordinates (15.5049283, 73.7919103). Coordinates locate in/near ""Goa""."
140949f0-8e65-44d1-9e03-d1c9375375eb,Sanjivni Hospital,Maharashtra,Thane,400708,22.5179486,88.3526516,STATE_MISMATCH,"Declared state ""Maharashtra"" does not contain coordinates (22.5179486, 88.3526516). Coordinates locate in/near ""West Bengal""."
